id	paper_id	primers	longitude	latitude	continent	sample_type	marker_size	Biome	MAT	MAP	pH	year_of_sampling	plants_dominant	target_gene	sequencing_platform	abundances
81	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	18292	grassland	8.7	580	6.42	2018	Daucus carota	ITS2	Illumina	1
84	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7357	Europe	root	18410	grassland	9.1	585	7.51	2018	Artemisia vulgaris	ITS2	Illumina	2
113	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.2897	50.115	Europe	root	20181	grassland	8.5	509	6.33	2018	Achillea millefolium	ITS2	Illumina	41
154	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7357	Europe	root	23377	grassland	9.1	585	7.51	2018	Artemisia vulgaris	ITS2	Illumina	6
156	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.8917	50.2486	Europe	root	12901	grassland	9.2	588	7.38	2018	Daucus carota	ITS2	Illumina	1
165	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7354	Europe	root	15737	grassland	9.1	585	7.41	2018	Artemisia vulgaris	ITS2	Illumina	212
211	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6514	50.5714	Europe	root	19950	grassland	8.7	580	6.42	2018	Daucus carota	ITS2	Illumina	269
347	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7354	Europe	root	17760	grassland	9.1	585	7.41	2018	Artemisia vulgaris	ITS2	Illumina	1
417	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	14.6792	50.21	Europe	root	17411	grassland	9.4	558	4.93	2018	Solidago canadensis	ITS2	Illumina	4
531	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7357	Europe	root	19199	grassland	9.1	585	7.51	2018	Artemisia vulgaris	ITS2	Illumina	32
654	Rezacova_2021_1HU	SSUmAf1+2/LSUmAr1 to 4 then 5.8Snew/ITS4	16.96	49.7354	Europe	root	11466	grassland	9.1	585	7.41	2018	Conyza canadensis	ITS2	Illumina	2502
884	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-5.86022	6.13511	Africa	soil	616023	cropland	25.2	1309	7.3	2012	Theobroma cacao	SSU	Illumina	1
888	Vasar_2021_1HW	WANDA/AML2	-48.8525	-15.81	South America	soil	146654	grassland	21	1926	3.36	2016	NA_	SSU	Illumina	1
890	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.6529	5.59485	Africa	soil	502723	cropland	25.3	1337	7.6	2012	Theobroma cacao	SSU	Illumina	4
916	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	38292	cropland	15.9	1589	5.43	2017	Zea mays	SSU	Illumina	14
917	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	50451	cropland	15.9	1589	5.78	2017	Glycine max	SSU	Illumina	17
923	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.50257	6.1304	Africa	soil	302263	cropland	25.3	1428	7	2012	Theobroma cacao	SSU	Illumina	2
925	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.54391	5.02081	Africa	soil	475347	cropland	25.7	1455	5.2	2012	Theobroma cacao	SSU	Illumina	1
940	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1859	-25.9993	Africa	root	33914	grassland	16	778	4.39	2017	Eragostis tef	SSU	Illumina	278
946	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	24323	cropland	15.9	1589	5.2	2017	Zea mays	SSU	Illumina	266
980	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.53074	5.01361	Africa	soil	496061	cropland	25.8	1400	6.1	2012	Theobroma cacao	SSU	Illumina	1
988	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.50392	5.25445	Africa	soil	462118	cropland	25.3	1418	5.5	2012	Theobroma cacao	SSU	Illumina	2
989	Vasar_2021_1HW	WANDA/AML2	76.8012	11.4023	Asia	soil	146486	forest	16	1244	NA_	2020	NA_	SSU	Illumina	1
996	Jiang_2020_1BX	AMV4.5NF/AMDGR	106.663	23.8986	Asia	rhizosphere soil	54869	cropland	21.9	1198	5.29	2018	Mangifera indica	SSU	Illumina	1
997	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.188	-25.994	Africa	soil	111494	grassland	16	778	4.12	2017	Eragostis tef	SSU	Illumina	163
1006	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.71217	4.76166	Africa	soil	588049	cropland	26	1459	5.9	2012	Theobroma cacao	SSU	Illumina	1
1008	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	50570	cropland	15.9	1589	5.78	2017	Glycine max	SSU	Illumina	21
1009	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	25307	cropland	15.9	1589	5.2	2017	Zea mays	SSU	Illumina	1
1010	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	43612	cropland	15.9	1589	5.78	2017	Zea mays	SSU	Illumina	4
1014	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	52382	cropland	15.9	1589	5.43	2017	Glycine max	SSU	Illumina	5
1015	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	30768	cropland	15.9	1589	5.4	2017	Zea mays	SSU	Illumina	1
1018	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	50695	cropland	15.9	1589	5.43	2017	Glycine max	SSU	Illumina	4
1020	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	39306	cropland	15.9	1589	5.57	2017	Glycine max	SSU	Illumina	20
1021	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	39294	cropland	15.9	1589	5.57	2017	Glycine max	SSU	Illumina	11
1022	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	29198	cropland	15.9	1589	5.2	2017	Zea mays	SSU	Illumina	9
1023	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	26716	cropland	15.9	1589	5.2	2017	Zea mays	SSU	Illumina	1
1024	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	44297	cropland	15.9	1589	5.57	2017	Zea mays	SSU	Illumina	3
1025	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	22709	cropland	15.9	1589	5.4	2017	Zea mays	SSU	Illumina	93
1026	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	26491	cropland	15.9	1589	5.4	2017	Zea mays	SSU	Illumina	16
1027	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	22909	cropland	15.9	1589	5.4	2017	Zea mays	SSU	Illumina	2
1028	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	46868	cropland	15.9	1589	5.54	2017	Zea mays	SSU	Illumina	17
1030	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	29701	cropland	15.9	1589	5.2	2017	Zea mays	SSU	Illumina	2
1034	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	47871	cropland	15.9	1589	5.3	2017	Zea mays	SSU	Illumina	10
1035	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	27954	cropland	15.9	1589	5.3	2017	Zea mays	SSU	Illumina	1
1038	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	41138	cropland	15.9	1589	5.43	2017	Zea mays	SSU	Illumina	22
1039	Higo_2020_1ES	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	21596	cropland	15.9	1589	5.4	2017	Zea mays	SSU	Illumina	29
1040	Higo_2019_1ER	NS31/AM1 then AMV4.5NF/AMDGR	139.466	35.3802	Asia	root	37136	cropland	15.9	1589	5.78	2017	Glycine max	SSU	Illumina	1
1041	Rincon_2021_1GU	AML1/AML2 then NS31/AM1	-6.53448	5.84986	Africa	soil	537062	cropland	25.4	1396	5.4	2012	Theobroma cacao	SSU	Illumina	1
1049	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1895	-26.0018	Africa	soil	92193	grassland	16	775	4.16	2017	Eragostis tef	SSU	Illumina	15
1050	Vasar_2021_1HW	WANDA/AML2	-47.5569	-14.7919	South America	soil	105818	grassland	22	1364	3.61	2016	NA_	SSU	Illumina	1
1051	Vasar_2021_1HW	WANDA/AML2	-47.4806	-13.5606	South America	soil	133994	shrubland	21.9	1830	3.9	2016	NA_	SSU	Illumina	1005
1052	Ezeokoli_2020_1AW	AML1/AML2 then AMV4.5NF/AMDGR	29.1912	-26.003	Africa	root	87215	grassland	16	775	4.16	2017	Eragostis tef	SSU	Illumina	6
